id,product_id/id,product_tmpl_id/id,product_qty,product_uom_id/id,code,type
bom_fp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_it,pp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_SUA_SG,normal
bom_fp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_vua,pp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_SUA_SG,normal
bom_fp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_caphe_sua_sg__do_ngot_nhieu__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_SUA_SG,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_khong,pp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_it,pp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_vua,pp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_nhieu,pp_bac_xiu_da__do_ngot_it__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_vua__da_khong,pp_bac_xiu_da__do_ngot_it__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_vua__da_it,pp_bac_xiu_da__do_ngot_it__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_vua__da_vua,pp_bac_xiu_da__do_ngot_it__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_vua__da_nhieu,pp_bac_xiu_da__do_ngot_it__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_dam__da_khong,pp_bac_xiu_da__do_ngot_it__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_dam__da_it,pp_bac_xiu_da__do_ngot_it__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_dam__da_vua,pp_bac_xiu_da__do_ngot_it__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_it__do_tra_dam__da_nhieu,pp_bac_xiu_da__do_ngot_it__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_khong,pp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_it,pp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_vua,pp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_nhieu,pp_bac_xiu_da__do_ngot_vua__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_khong,pp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_it,pp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_vua,pp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_nhieu,pp_bac_xiu_da__do_ngot_vua__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_khong,pp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_it,pp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_vua,pp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_nhieu,pp_bac_xiu_da__do_ngot_vua__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_khong,pp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_it,pp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_vua,pp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_bac_xiu_da__do_ngot_nhieu__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_khong,pp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_it,pp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_vua,pp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_bac_xiu_da__do_ngot_nhieu__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_khong,pp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_it,pp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_vua,pp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_bac_xiu_da__do_ngot_nhieu__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_BAC_XIU_DA,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_nhat__da_khong,pp_caphe_muoi__do_ngot_it__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_nhat__da_it,pp_caphe_muoi__do_ngot_it__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_nhat__da_vua,pp_caphe_muoi__do_ngot_it__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_nhat__da_nhieu,pp_caphe_muoi__do_ngot_it__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_vua__da_khong,pp_caphe_muoi__do_ngot_it__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_vua__da_it,pp_caphe_muoi__do_ngot_it__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_vua__da_vua,pp_caphe_muoi__do_ngot_it__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_vua__da_nhieu,pp_caphe_muoi__do_ngot_it__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_dam__da_khong,pp_caphe_muoi__do_ngot_it__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_dam__da_it,pp_caphe_muoi__do_ngot_it__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_dam__da_vua,pp_caphe_muoi__do_ngot_it__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_it__do_tra_dam__da_nhieu,pp_caphe_muoi__do_ngot_it__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_khong,pp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_it,pp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_vua,pp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_nhieu,pp_caphe_muoi__do_ngot_vua__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_vua__da_khong,pp_caphe_muoi__do_ngot_vua__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_vua__da_it,pp_caphe_muoi__do_ngot_vua__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_vua__da_vua,pp_caphe_muoi__do_ngot_vua__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_vua__da_nhieu,pp_caphe_muoi__do_ngot_vua__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_dam__da_khong,pp_caphe_muoi__do_ngot_vua__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_dam__da_it,pp_caphe_muoi__do_ngot_vua__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_dam__da_vua,pp_caphe_muoi__do_ngot_vua__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_vua__do_tra_dam__da_nhieu,pp_caphe_muoi__do_ngot_vua__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_khong,pp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_it,pp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_vua,pp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_caphe_muoi__do_ngot_nhieu__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_khong,pp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_it,pp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_vua,pp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_caphe_muoi__do_ngot_nhieu__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_khong,pp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_it,pp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_vua,pp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_caphe_muoi__do_ngot_nhieu__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_MUOI,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_nhat__da_khong,pp_caphe_dua__do_ngot_it__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_nhat__da_it,pp_caphe_dua__do_ngot_it__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_nhat__da_vua,pp_caphe_dua__do_ngot_it__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_nhat__da_nhieu,pp_caphe_dua__do_ngot_it__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_vua__da_khong,pp_caphe_dua__do_ngot_it__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_vua__da_it,pp_caphe_dua__do_ngot_it__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_vua__da_vua,pp_caphe_dua__do_ngot_it__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_vua__da_nhieu,pp_caphe_dua__do_ngot_it__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_dam__da_khong,pp_caphe_dua__do_ngot_it__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_dam__da_it,pp_caphe_dua__do_ngot_it__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_dam__da_vua,pp_caphe_dua__do_ngot_it__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_it__do_tra_dam__da_nhieu,pp_caphe_dua__do_ngot_it__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_nhat__da_khong,pp_caphe_dua__do_ngot_vua__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_nhat__da_it,pp_caphe_dua__do_ngot_vua__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_nhat__da_vua,pp_caphe_dua__do_ngot_vua__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_nhat__da_nhieu,pp_caphe_dua__do_ngot_vua__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_vua__da_khong,pp_caphe_dua__do_ngot_vua__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_vua__da_it,pp_caphe_dua__do_ngot_vua__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_vua__da_vua,pp_caphe_dua__do_ngot_vua__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_vua__da_nhieu,pp_caphe_dua__do_ngot_vua__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_dam__da_khong,pp_caphe_dua__do_ngot_vua__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_dam__da_it,pp_caphe_dua__do_ngot_vua__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_dam__da_vua,pp_caphe_dua__do_ngot_vua__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_vua__do_tra_dam__da_nhieu,pp_caphe_dua__do_ngot_vua__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_khong,pp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_it,pp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_vua,pp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_caphe_dua__do_ngot_nhieu__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_khong,pp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_it,pp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_vua,pp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_caphe_dua__do_ngot_nhieu__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_khong,pp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_it,pp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_vua,pp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_caphe_dua__do_ngot_nhieu__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_CAPHE_DUA,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_khong,pp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_it,pp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_vua,pp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_nhieu,pp_sua_chua_lac_tt__do_ngot_it__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_khong,pp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_khong,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_it,pp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_it,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_vua,pp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_vua,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_nhieu,pp_sua_chua_lac_tt__do_ngot_it__do_tra_vua__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_khong,pp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_khong,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_it,pp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_it,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_vua,pp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_vua,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_nhieu,pp_sua_chua_lac_tt__do_ngot_it__do_tra_dam__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_khong,pp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_khong,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_it,pp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_it,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_vua,pp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_vua,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
bom_fp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_nhieu,pp_sua_chua_lac_tt__do_ngot_vua__do_tra_nhat__da_nhieu,,1.0,uom.product_uom_unit,BOM_FP_SUA_CHUA_LAC_TT,normal
