id,bom_id/id,product_id/id,product_qty,product_uom_id/id,sequence
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_vua__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_it__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_it__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_it__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_it__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_it__do_tra_dam__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_nhat__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_vua__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_vua__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_vua__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_vua__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_vua__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_vua__do_tra_dam__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_nhat__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_nhat__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_nhat__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_nhat__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_nhat__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_vua__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_vua__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_vua__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_vua__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_vua__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_khong,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_khong,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_khong,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_dam__da_khong,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_khong,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_it,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_it,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_it,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_dam__da_it,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_it,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_vua,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_vua,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_vua,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_dam__da_vua,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_vua,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_1__do_ngot_nhieu__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_ing_tra_dao,0.17,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_2__do_ngot_nhieu__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_ing_nuoc_loc,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_3__do_ngot_nhieu__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_ing_monin_dao,0.075,uom.product_uom_litre,1
bom_sf_base_tra_dao_line_4__do_ngot_nhieu__do_tra_dam__da_nhieu,bom_sf_base_tra_dao__do_ngot_nhieu__do_tra_dam__da_nhieu,pp_ing_duong_trang,0.025,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_nhat__da_khong,bom_sf_cafe_phin__do_ngot_it__do_tra_nhat__da_khong,pp_ing_cafe,0.2,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_nhat__da_it,bom_sf_cafe_phin__do_ngot_it__do_tra_nhat__da_it,pp_ing_cafe,0.2,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_nhat__da_vua,bom_sf_cafe_phin__do_ngot_it__do_tra_nhat__da_vua,pp_ing_cafe,0.2,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_nhat__da_nhieu,bom_sf_cafe_phin__do_ngot_it__do_tra_nhat__da_nhieu,pp_ing_cafe,0.2,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_vua__da_khong,bom_sf_cafe_phin__do_ngot_it__do_tra_vua__da_khong,pp_ing_cafe,0.2,uom.product_uom_litre,1
bom_sf_cafe_phin_line_1__do_ngot_it__do_tra_vua__da_it,bom_sf_cafe_phin__do_ngot_it__do_tra_vua__da_it,pp_ing_cafe,0.2,uom.product_uom_litre,1
